10355 64
1010.51000977 3196.30004883 115.72399902
1010.34002686 3196.01000977 116.48000336
1010.35998535 3196.04003906 116.48200226
1010.71997070 3196.60009766 116.05599976
1010.02001953 3195.57006836 116.00700378
1010.29998779 3195.98999023 115.70999908
1010.41998291 3196.15991211 115.71800232
1010.59002686 3196.39990234 115.72799683
1010.57000732 3196.40991211 115.86399841
1010.64001465 3196.54003906 116.05300140
1010.59997559 3196.47998047 116.05000305
1010.61999512 3196.53002930 115.87000275
1010.54998779 3196.40991211 116.04699707
1010.72998047 3196.71997070 115.58899689
1010.75000000 3196.73999023 115.87999725
1010.08001709 3195.72998047 116.01499939
1010.59002686 3196.50000000 115.86900330
1010.03002930 3195.65991211 116.01200104
1010.15002441 3195.85009766 115.83799744
1010.44000244 3196.28002930 116.04100037
1010.13000488 3195.70996094 115.69599915
1010.64001465 3196.45996094 115.73100281
1010.08001709 3195.75000000 115.83300018
1010.82000732 3196.63989258 115.73899841
1010.92999268 3196.20996094 116.49500275
1011.14001465 3196.54003906 115.72799683
1011.46002197 3194.60009766 116.30300140
1010.32000732 3195.51000977 116.45999908
1011.02001953 3196.66992188 115.73699951
1010.73999023 3196.29003906 116.49600220
1010.65002441 3196.23999023 116.49299622
1010.25000000 3195.65991211 116.46600342
1010.09997559 3195.47998047 115.68299866
1010.82000732 3196.58007812 116.21700287
1010.57000732 3196.19995117 116.49099731
1010.51000977 3196.13989258 116.48799896
1010.09997559 3195.56005859 116.16899872
1010.57000732 3196.36010742 115.72599792
1010.25000000 3195.77001953 116.47000122
1010.09002686 3195.58007812 115.68900299
1010.76000977 3196.58007812 115.73600006
1010.82000732 3196.67993164 116.05899811
1010.01000977 3195.48999023 115.81999969
1010.09997559 3195.62988281 115.69100189
1010.70001221 3196.52001953 115.73400116
1010.27001953 3195.85009766 116.47399902
1010.76000977 3196.62011719 116.05699921
1010.30999756 3195.91992188 116.47699738
1010.42999268 3196.09008789 116.48500061
1010.47998047 3196.21997070 115.72000122
1010.11999512 3195.80004883 116.01899719
1010.48999023 3196.35009766 116.04399872
1010.27001953 3196.18994141 115.56600189
1010.69000244 3196.67993164 115.87699890
1010.44000244 3196.41992188 115.57599640
1010.48999023 3196.48999023 115.57900238
1010.60998535 3196.69995117 115.58899689
1010.35998535 3196.32006836 115.57199860
1010.17999268 3196.05004883 115.55899811
1010.30999756 3196.25000000 115.56900024
1009.91998291 3195.67993164 115.54199982
1010.41998291 3196.40991211 115.86599731
1010.28997803 3196.14990234 115.85299683
1009.88000488 3195.64990234 115.54100037
1010.19000244 3196.13989258 115.56400299
1009.92999268 3195.77001953 115.54699707
1010.07000732 3195.96997070 115.55599976
1010.10998535 3196.04003906 115.55999756
1010.02001953 3195.90991211 115.55400085
1009.96997070 3195.84008789 115.55100250
1010.34002686 3196.21997070 115.85600281
1010.41998291 3196.37988281 115.57499695
1010.25000000 3196.08007812 115.84999847
1010.40002441 3196.26000977 116.04000092
1010.11999512 3195.82006836 115.83699799
1010.17999268 3195.90991211 116.02400208
1010.19000244 3195.91992188 115.84200287
1010.30999756 3196.12011719 116.03399658
1010.53997803 3196.55004883 115.58200073
1010.71997070 3196.78002930 115.59200287
1010.15002441 3195.87988281 116.02200317
1010.38000488 3196.23999023 115.85700226
1009.96002197 3195.62988281 115.82800293
1010.59997559 3196.61010742 115.58399963
1010.20001221 3195.98999023 116.02799988
1010.40997314 3196.32006836 115.86100006
1010.25000000 3196.06005859 116.03099823
1010.20001221 3196.01000977 115.84600067
1010.34997559 3196.19995117 116.03700256
10206 172
1009.51831055 3195.95532227 115.55879974
1009.71600342 3196.16967773 115.56729889
1009.66748047 3196.10278320 115.56439972
1009.54772949 3196.03540039 115.56289673
1010.34020996 3196.82763672 115.74929810
1010.81878662 3196.82202148 115.74169922
1010.50860596 3196.91796875 115.75160217
1010.41680908 3196.87744141 115.75080109
1009.79931641 3196.31274414 115.57389832
1009.75781250 3196.24121094 115.57060242
1010.25097656 3196.73681641 115.74579620
1009.84881592 3196.37890625 115.57669830
1009.89160156 3196.44970703 115.57990265
1009.97521973 3196.54296875 115.58360291
1010.00567627 3196.62182617 115.58750153
1010.06927490 3196.67871094 115.58940125
1010.11938477 3196.74487305 115.59220123
1010.19671631 3196.84252930 115.59619904
1010.25811768 3196.90136719 115.59829712
1010.27557373 3196.98828125 115.60279846
1010.53240967 3196.92358398 115.59400177
1010.20928955 3196.66503906 115.74259949
1009.68829346 3195.97192383 115.84790039
1010.19061279 3195.70678711 116.47920227
1009.84997559 3196.25000000 116.04399872
1009.66998291 3195.96997070 116.03099823
1009.71997070 3196.05004883 115.85199738
1009.71997070 3196.03002930 116.03399658
1010.22998047 3196.80004883 115.88400269
1009.69000244 3195.96997070 115.84799957
1009.83001709 3196.16992188 115.85700226
1010.20001221 3196.70996094 116.06400299
1010.28997803 3196.86010742 115.88700104
1009.64001465 3195.87988281 116.02700043
1009.92999268 3196.30004883 115.72699738
1010.03002930 3196.43994141 115.73300171
1010.21997070 3196.70996094 115.87999725
1010.26000977 3196.77001953 116.06600189
1010.30999756 3196.84008789 116.06900024
1010.15002441 3196.61010742 115.73999786
1009.96997070 3196.40991211 116.05100250
1010.26000977 3196.89990234 115.59799957
1009.84002686 3196.32006836 115.86399841
1009.86999512 3196.28002930 116.04499817
1009.90002441 3196.37988281 115.86699677
1009.98999023 3196.50000000 116.05500031
1010.15002441 3196.77001953 115.59300232
1009.95001221 3196.44995117 115.86900330
1009.90002441 3196.36010742 116.04900360
1009.78002930 3196.18994141 116.04100037
1010.20001221 3196.84008789 115.59600067
1010.30999756 3197.00000000 115.89399719
1009.80999756 3196.23999023 115.86000061
1010.10998535 3196.68994141 115.87999725
1010.00000000 3196.51000977 115.87200165
1010.07000732 3196.61010742 115.87699890
1010.35998535 3197.07006836 115.89600372
1009.75000000 3196.12988281 115.85500336
1010.04998779 3196.58007812 115.87500000
1010.35998535 3196.89990234 116.07199860
1009.98999023 3196.36010742 115.73000336
1009.90002441 3196.21997070 115.72399902
1010.10998535 3196.53002930 115.73699951
1010.14001465 3196.19995117 116.49700165
1010.54998779 3196.83007812 116.23100281
1010.09997559 3196.12988281 116.49400330
1010.23999023 3196.29003906 116.50099945
1010.08001709 3196.04003906 116.49099731
1009.96002197 3195.80004883 116.35500336
1010.33001709 3196.32006836 116.50399780
1010.09002686 3195.92993164 116.48699951
1010.11999512 3195.86010742 116.48400116
1010.46997070 3196.33007812 116.50499725
1010.82000732 3196.82006836 115.74199677
1010.61999512 3196.34008789 116.50700378
1010.19000244 3195.70996094 116.47899628
1011.75000000 3194.22998047 115.93900299
1011.71997070 3194.14990234 115.58399963
1010.16998291 3196.28002930 116.50099945
1009.71997070 3195.68994141 115.69699860
1010.53002930 3196.91992188 115.59400177
1009.76000977 3195.96997070 115.71199799
1009.85998535 3196.14990234 115.72000122
1010.07000732 3196.45996094 115.73400116
1010.25000000 3196.73999023 115.74600220
1009.80999756 3196.08007812 115.71700287
1010.21002197 3196.66992188 115.74299622
1009.79998779 3196.04003906 115.71499634
1009.71002197 3195.89990234 115.70899963
1010.51000977 3196.91992188 115.75199890
1010.42999268 3196.94995117 116.07399750
1010.34002686 3196.83007812 115.74900055
1010.29998779 3196.76000977 115.74600220
1010.40002441 3196.89990234 115.88700104
1009.75000000 3195.86010742 116.18800354
1010.41998291 3196.87988281 115.75099945
1010.11999512 3196.73999023 115.59200287
1010.28002930 3196.98999023 115.60299683
1010.12359619 3195.85620117 116.48419952
1009.84680176 3196.24707031 116.04360199
1009.96911621 3196.41430664 116.05090332
1009.98657227 3196.50195312 116.05500031
1010.19891357 3196.70922852 116.06369781
1010.26062012 3196.76831055 116.06610107
1010.30712891 3196.83691406 116.06909943
1010.35668945 3196.90380859 116.07199860
1010.43139648 3196.95458984 116.07399750
1009.47100830 3195.92309570 115.84760284
1009.51019287 3195.99609375 115.85099792
1009.71917725 3196.05151367 115.85160065
1009.74652100 3196.13330078 115.85549927
1009.83282471 3196.17431641 115.85669708
1009.84490967 3196.31640625 115.86389923
1009.89770508 3196.38061523 115.86660004
1009.94702148 3196.44702148 115.86949921
1009.89648438 3196.36328125 116.04879761
1009.78039551 3196.19213867 116.04129791
1010.07000732 3196.67993164 115.58899689
1009.67437744 3196.16479492 116.04049683
1010.09149170 3195.92944336 116.48660278
1010.08270264 3196.03735352 116.49060059
1010.09667969 3196.12915039 116.49420166
1010.13677979 3196.20288086 116.49729919
1010.16998291 3196.28149414 116.50060272
1010.33410645 3196.32275391 116.50370026
1010.47027588 3196.33325195 116.50540161
1010.61669922 3196.33789062 116.50689697
1009.96051025 3195.79760742 116.35489655
1009.75012207 3195.86279297 116.18840027
1010.54901123 3196.83349609 116.23100281
1011.74719238 3194.23486328 115.93920135
1009.64428711 3195.88330078 116.02729797
1009.66571045 3195.96948242 116.03130341
1009.71789551 3196.03417969 116.03410339
1009.99780273 3196.51269531 115.87229919
1010.04840088 3196.57836914 115.87509918
1010.11132812 3196.68530273 115.87989807
1010.21832275 3196.71459961 115.88020325
1009.51000977 3196.00000000 115.85099792
1009.46997070 3195.91992188 115.84799957
1009.54998779 3196.04003906 115.56300354
1009.66998291 3196.15991211 116.04000092
1009.52001953 3195.95996094 115.55899811
1009.60998535 3196.05004883 115.56199646
1009.90997314 3196.48999023 115.58200073
1010.01000977 3196.62011719 115.58799744
1009.89001465 3196.44995117 115.58000183
1009.79998779 3196.31005859 115.57399750
1009.84997559 3196.37988281 115.57700348
1009.76000977 3196.23999023 115.57099915
1009.66998291 3196.10009766 115.56400299
1009.71997070 3196.16992188 115.56700134
1009.97998047 3196.54003906 115.58399963
1010.14892578 3196.60522461 115.74030304
1010.10668945 3196.53369141 115.73709869
1010.02642822 3196.43774414 115.73320007
1009.72192383 3195.68750000 115.69699860
1010.23309326 3196.80371094 115.88449860
1010.29449463 3196.86279297 115.88690186
1010.39630127 3196.89624023 115.88739777
1010.31060791 3197.00000000 115.89360046
1010.35968018 3197.06689453 115.89649963
1011.72247314 3194.15332031 115.58429718
1009.69659424 3195.80761719 115.70390320
1009.99029541 3196.36206055 115.72959900
1009.71008301 3195.89990234 115.70870209
1009.75598145 3195.96899414 115.71179962
1009.79840088 3196.04077148 115.71510315
1009.85742188 3196.15136719 115.72019958
1009.89752197 3196.22436523 115.72360229
1009.93078613 3196.30200195 115.72730255
1009.70001221 3195.81005859 115.70400238
10205 169
1009.08001709 3196.33007812 115.86199951
1011.34997559 3194.42993164 115.94599915
1009.63000488 3196.69995117 115.73899841
1009.76391602 3197.07983398 115.60060120
1009.82061768 3197.14184570 115.60289764
1009.87890625 3197.20312500 115.60510254
1009.92022705 3197.27539062 115.60829926
1009.85681152 3197.41406250 115.61720276
1010.01379395 3197.36352539 115.61119843
1011.27001953 3194.37011719 115.94300079
1009.38000488 3196.32006836 115.72299957
1009.67999268 3196.77001953 115.74199677
1009.55267334 3196.60058594 115.73529816
1009.52001953 3196.52001953 115.73200226
1009.84002686 3197.01000977 115.88800049
1009.46002197 3196.45996094 115.72899628
1009.76000977 3196.90991211 115.74800110
1009.54998779 3196.60009766 115.73500061
1009.26000977 3196.17993164 116.03700256
1009.89001465 3197.12988281 115.89399719
1009.85998535 3197.10009766 115.89199829
1009.68249512 3196.98461914 115.59690094
1009.62030029 3196.92626953 115.59490204
1009.58282471 3196.85156250 115.59149933
1009.53021240 3196.78710938 115.58899689
1009.68029785 3196.76538086 115.74199677
1009.73791504 3196.82714844 115.74440002
1009.76367188 3196.90991211 115.74839783
1009.84277344 3196.95776367 115.74970245
1009.90582275 3197.06591797 115.75440216
1009.96771240 3197.12524414 115.75650024
1010.02099609 3197.19018555 115.75910187
1010.12139893 3197.22534180 115.75939941
1010.43829346 3197.12475586 115.74919891
1009.99212646 3195.43334961 115.50350189
1009.14099121 3196.30151367 115.56939697
1009.22277832 3196.34497070 115.57019806
1009.28820801 3196.40039062 115.57199860
1009.32562256 3196.47534180 115.57550049
1009.36920166 3196.54589844 115.57869720
1009.41271973 3196.61669922 115.58180237
1009.48071289 3196.72070312 115.58619690
1009.29998779 3196.28002930 115.85700226
1010.01000977 3197.36010742 115.61100006
1009.28997803 3196.27001953 116.04100037
1009.55999756 3196.75000000 115.87799835
1009.71002197 3197.01000977 115.59799957
1009.46002197 3196.62011719 115.87300110
1009.28997803 3196.39990234 115.57199860
1009.67999268 3196.97998047 115.59700012
1009.58001709 3196.85009766 115.59100342
1009.33001709 3196.47998047 115.57599640
1009.95001221 3197.38989258 115.90599823
1009.36999512 3196.55004883 115.57900238
1009.53002930 3196.79003906 115.58899689
1009.40997314 3196.62011719 115.58200073
1009.44000244 3196.64990234 115.58300018
1009.21997070 3196.34008789 115.56999969
1009.61999512 3196.92993164 115.59500122
1009.47998047 3196.71997070 115.58599854
1009.14001465 3196.30004883 115.56900024
1009.85998535 3197.40991211 115.61699677
1009.07000732 3196.23999023 115.85800171
1009.76000977 3197.08007812 115.60099792
1009.36999512 3196.45996094 116.04900360
1009.34002686 3196.33007812 116.04399872
1009.52001953 3196.67993164 115.87500000
1009.40997314 3196.44995117 115.86499786
1009.65997314 3196.83007812 115.88099670
1009.45001221 3196.51000977 116.05100250
1009.33001709 3196.36010742 115.86100006
1009.53997803 3196.64990234 116.05699921
1009.34997559 3196.38989258 115.86299896
1009.58001709 3196.71997070 116.05999756
1009.70001221 3196.90991211 115.88400269
1009.73999023 3196.97998047 115.88700104
1009.88000488 3197.19995117 115.60500336
1009.48999023 3196.58007812 116.05500031
1009.44000244 3196.53002930 115.86900330
1009.91998291 3197.28002930 115.60800171
1009.61999512 3196.81005859 115.88099670
1009.34997559 3196.41992188 116.04799652
1009.82000732 3197.13989258 115.60299683
1009.60998535 3196.80004883 116.06400299
1009.63397217 3196.69628906 115.73909760
1009.84997559 3197.00000000 115.75199890
1009.51580811 3196.52490234 115.73179626
1009.84002686 3196.95996094 115.75000000
1009.41998291 3196.38989258 115.72599792
1009.59002686 3196.62011719 115.73600006
1009.83001709 3197.37011719 115.90599823
1009.94000244 3197.12988281 116.07700348
1009.96997070 3197.15991211 116.07900238
1009.73999023 3196.83007812 115.74400330
1009.34002686 3196.23999023 115.71900177
1009.90997314 3197.07006836 115.75399780
1009.98999023 3197.16992188 115.89399719
1009.48529053 3196.58447266 116.05460358
1009.96997070 3197.12988281 115.75700378
1010.03997803 3197.20996094 116.08100128
1009.34002686 3196.18994141 115.71700287
1009.35998535 3196.16992188 116.19899750
1009.30999756 3196.11010742 115.71299744
1010.11999512 3197.22998047 115.75900269
1010.14001465 3197.11010742 116.23899841
1009.59002686 3196.09008789 116.36599731
1010.03027344 3195.79785156 116.48529816
1009.94641113 3195.96118164 116.49050140
1009.89141846 3196.10327148 116.49510193
1009.90142822 3196.30224609 116.50250244
1009.46380615 3196.45971680 115.72920227
1009.44512939 3196.51123047 116.05149841
1009.35479736 3196.42211914 116.04779816
1009.33697510 3196.33349609 116.04380035
1009.28948975 3196.26513672 116.04090118
1009.26129150 3196.18334961 116.03720093
1011.34631348 3194.42749023 115.94580078
1011.27331543 3194.36718750 115.94329834
1010.13580322 3197.10766602 116.23909760
1009.36212158 3196.16601562 116.19899750
1010.73431396 3195.03125000 116.15070343
1009.58740234 3196.09082031 116.36579895
1010.49658203 3196.46728516 116.51399994
1010.29290771 3196.49951172 116.51329803
1010.17272949 3196.47729492 116.51129913
1010.06591797 3196.44653320 116.50920105
1009.92889404 3196.38598633 116.50579834
1009.95001221 3196.41992188 116.50700378
1010.02001953 3197.18994141 115.75900269
1009.92999268 3196.38989258 116.50599670
1009.84191895 3197.01391602 115.88819885
1009.40917969 3196.45288086 115.86489868
1009.43969727 3196.53271484 115.86859894
1009.45507812 3196.62280273 115.87290192
1009.52142334 3196.67797852 115.87500000
1009.56439209 3196.74902344 115.87809753
1009.90002441 3196.30004883 116.50299835
1009.69909668 3196.90869141 115.88449860
